Stump,Amount of say,Caracteristica,Valor,Prediction div 1 menor que valor,Prediction div 2 mayor que valor
0,0.8128000648228979,4,-0.0679262834497291,0,1
1,0.25021109825576165,3,0.0139827752158852,0,1
2,0.3327548620609691,6,0.0897120151039376,1,1
3,0.29623324408030405,6,0.0894968186693515,1,0
