Stump,Amount of say,Caracteristica,Valor,Prediction div 1 menor que valor,Prediction div 2 mayor que valor
0,0.8128000648228979,2,-0.0679262834497291,0,1
1,0.27088078504408014,1,-0.0477463404423969,0,1
2,0.3180595503178364,4,-0.0738741912594213,1,1
3,0.289056276046125,4,-0.0724880575655335,1,0
4,0.06903265268549949,2,0.6754422433851229,1,1
