Stump,Amount of say,Caracteristica,Valor,Prediction div 1 menor que valor,Prediction div 2 mayor que valor
0,0.8128000648228979,4,-0.0679262834497291,0,1
1,0.2748431078820874,3,-0.045365510514993,0,1
2,0.33361014866801825,6,0.0914730163319076,1,1
3,0.1719373052018042,4,0.4957818050253285,0,1
4,0.17752425673506975,6,-0.4004140180403894,1,0
5,0.32179147355721605,0,-0.3051947148314028,1,0
