Stump,Amount of say,Caracteristica,Valor,Prediction div 1 menor que valor,Prediction div 2 mayor que valor
0,0.8128000648228979,3,-0.0679262834497291,0,1
1,0.2240988917465637,2,0.0754829314690325,0,1
2,0.336407375963435,5,0.0894968186693515,1,1
3,0.2851185328848597,2,-0.4689584605772139,0,1
