Stump,Amount of say,Caracteristica,Valor,Prediction div 1 menor que valor,Prediction div 2 mayor que valor
0,0.8128000648228979,4,-0.0679262834497291,0,1
1,0.2706609003427293,3,-0.045365510514993,0,1
2,0.3213386592633684,6,0.0899206708626504,1,1
3,0.29300276113691276,6,0.0894968186693515,1,0
4,0.11446603149304423,4,0.7260520453626438,0,1
