Stump,Amount of say,Caracteristica,Valor,Prediction div 1 menor que valor,Prediction div 2 mayor que valor
0,0.8128000648228979,5,-0.0679262834497291,0,1
1,0.23319959187054343,4,0.0698175198001332,0,1
2,0.3282012207837186,7,0.0894968186693515,1,1
3,0.16693915755255145,5,0.5466328341660625,0,1
4,0.2630903485929127,7,0.0486137722355336,1,0
